"gene_name","control1","control2","control3","control4","control5","control6","control7","control8","control9","control10","control11","control12","control13","control14","JIA1","JIA2","JIA3","JIA4","JIA5","JIA6","JIA7","JIA8","JIA9","JIA10","JIA11","JIA12","JIA13","JIA14","JIA15","JIA16","JIA17","JIA18","JIA19","JIA20","JIA21","JIA22","JIA23","JIA24","JIA25","JIA26","JIA27","JIA28","JIA29","JIA30","JIA31","JIA32","JIA33","JIA34","JIA35","JIA36","JIA37","JIA38","JIA39","JIA40","JIA41","JIA42","JIA43","JIA44","JIA45","JIA46","JIA47"
"MYF6",-1.09928025749013,-1.15609110381056,-0.86119567827794,-1.24617378818791,-1.10283884393196,-1.25249427660473,-1.42927733397443,-1.35214634824183,-0.980497590174741,-1.06580708048474,-1.274058405049,-1.01573788152759,-1.11986608127646,-1.12654350952266,-1.36374807371079,-1.54143515777694,-1.75255522255542,-0.972459924242574,-1.38727480662785,-1.30765066458433,-1.22885120212895,-1.10673042558634,-1.43570109315061,-1.50459869868083,-1.28092768726086,-1.07839280665726,-1.31048407224336,-1.21182386925173,-1.27344245060483,-0.78739767093322,-1.10961690202709,-1.71976801834905,-0.994283150774745,-1.35824187346557,-1.37470839533136,-1.15664942338573,-1.31414461664835,-1.09846268043154,-0.924567256266462,-1.26906573576375,-1.39208395966162,-1.64771560274042,-1.23880151707177,-1.22658729116994,-1.26803384791941,-1.36633806751556,-1.27745527202305,-1.35969604706555,-1.14227818512113,-1.36716278849837,-1.20178122080855,-1.44412249069352,-1.61397296590612,-1.59560351377952,-1.31293986054427,-1.32269967660721,-1.0193537201275,-1.3149339047287,-1.00228284504892,-1.06084594342781,-1.56087009148062
"MYOD1",0.328978668775419,-0.0652959869033926,0.65538924505084,0.0861319201038149,0.0935441850156831,0.259414171756816,0.100449318031121,0.495667904389746,0.268446304950633,0.0556318673061864,0.108191460767414,0.033611475129434,-0.0474045020954328,0.392844223349491,0.439208587695906,1.14781241818007,1.00030223909381,0.576387354649927,0.502587086405685,0.457160148362412,0.544288085151989,0.204306496055649,0.584967353354767,0.431408322498964,0.441376321988833,0.399805379554025,0.635188078802707,0.651160571763765,0.615731354730961,0.555524410419962,0.349703727592349,0.845392009686478,0.59129564480368,0.843068359472171,0.62457190389546,0.72836127755873,0.951149389788116,0.65474681183846,0.885473665908204,0.686842332138589,0.776926525148679,0.456638782546686,0.301526123988406,0.404724368978553,1.13399716281841,0.612697423570187,0.231064790363495,1.19611083612959,0.00734144454721268,0.830376584752986,-0.00790893278369487,0.838118460181345,0.569771328076549,0.979555186149998,0.300094018568136,0.302544351227143,0.561979554250377,0.649991448354073,0.159164730438267,0.555873378267177,0.649756707953542
"MYOD1_SWI_SNF_COMPLEX",-0.781664000485602,-1.14929287702625,-0.924590173354105,-1.03124563396409,-1.08502866081714,-1.07890206048766,-1.03195533120537,-0.719459635985159,-0.591986507143745,-1.03013490989935,-1.13287513827356,-1.30967322287103,-1.16301461055807,-0.998744158088331,-0.859936070916109,-0.959468717864937,-0.663989025896837,-0.931378229401651,-1.06888703654881,-0.841251476910954,-0.86943894169053,-0.98001848838395,-1.01533762650477,-0.566270445753327,-1.10120873120552,-0.821113692463111,-0.781129480287838,-0.773637207725577,-0.647173599699663,-0.755658498961733,-1.05265443882155,-0.696167169252298,-0.620846176032325,-0.987472411386412,-0.619462854167281,-0.337811984237568,-0.606731999681149,-0.528129882198883,-1.12917680512781,-0.559702352672342,-0.998394011455199,-0.97051218386031,-0.911215454765585,-0.86003913486959,-0.869756182133682,-0.50995733118971,-1.15834822294115,-0.834454722770425,-1.19550085164256,-0.286024016126906,-1.16647045522496,-1.042754315461,-0.894071476682033,-0.715120756802826,-0.842150759156926,-1.26388031966845,-0.805808356922265,-1.24871363454816,-0.917783316639403,-0.61838401362867,-0.871841412035564
"MYOG",-0.864714067581213,-0.994365333998698,-0.61187382372359,-0.967797598477343,-0.827893653415439,-0.770064198027022,-1.03407147632018,-0.993923842648848,-0.783073783178296,-0.930026909579804,-0.966122199624225,-1.15578930361831,-1.14712527677995,-0.674459372303103,-1.02356393901963,-1.04300449292347,-1.28924025829397,-0.841304807103339,-0.999653629015345,-1.18840554198029,-1.09482878449812,-1.02642062618626,-0.983055142862668,-0.71991711417543,-0.859931108002277,-0.944380365579225,-1.02071773204895,-1.06172705467349,-0.956024019250774,-0.670043524762395,-0.80917900430347,-0.856199131535865,-0.783162367305977,-1.25345908536,-0.884747957639242,-0.542450957073179,-0.8000144601519,-0.965700080034183,-1.09570419725164,-0.777034937958086,-0.759414117854548,-0.974901569227839,-1.03267564887245,-0.971757241481054,-0.962126080786423,-1.00134967445815,-0.810951605127668,-1.05407285565282,-1.37878538508668,-0.858005521543735,-1.20245871325095,-0.874093319878062,-0.955511755547663,-0.740140316043553,-1.16443447443694,-1.07353161511527,-0.892408805227974,-0.779307073202544,-1.17050519441926,-1.12323484331619,-0.816031104959385
"MZF1",-1.27559510041966,-1.36774167325732,-1.29283055805265,-1.34058743034358,-1.14345907793604,-1.2087912522381,-1.25869844296972,-1.6418967327416,-1.00246835108869,-1.15735626383495,-1.43805112523168,-1.43493793924596,-1.40497306308853,-1.26295820071889,-1.13061788030646,-1.75294246453844,-1.26972396911045,-1.23804968245866,-1.32035448686642,-0.946330754782841,-1.13252304403335,-1.45786742385652,-1.89757327547397,-0.996736721140942,-1.50771786063721,-1.21128890645312,-1.30337886596232,-1.3328094447725,-1.26670280434797,-1.16960609548385,-1.25474017673096,-1.59917687511452,-1.02037945625516,-1.63560766288656,-1.45880980637573,-1.29724953360444,-1.47873030895545,-1.34225472287046,-1.13192368573769,-1.41185508706294,-1.25198573051283,-1.0103211726497,-1.50151828141893,-0.812670462096847,-1.35204997956114,-1.23484305528477,-1.23652302576452,-1.22629902437431,-1.15242656515637,-1.40267935571018,-1.62678593943017,-1.41271710139092,-1.78827113040963,-1.21953671021962,-1.10291964860085,-1.49499024443049,-1.32432126027675,-1.25003022458479,-1.26666388213497,-1.27603446495376,-1.38812300401648
"NANOG",1.30164054625795,1.3509751000012,1.59012044726007,1.57704494552245,1.26733307561759,1.37634259637406,1.34330639305267,1.32853562051747,1.16293331559077,1.15232525761955,1.29056945023063,1.06591782688442,1.19900602659729,1.28555713433801,1.52637491934391,1.17245613501766,1.61509869579788,1.54268691286083,1.41355675002639,1.2179511315086,1.08679299526682,1.56917576933538,1.48000074998183,1.34909439814947,1.39111393091838,1.2709757763356,1.35217960565168,1.25927725499699,1.17786233548849,1.34121409728091,1.75110603087871,1.61721526481447,1.42302087442774,1.37752679676278,1.63425855324656,1.47025757277922,1.55226091287572,1.37534063186354,1.40430322911583,1.66180472043141,1.49815529168662,1.43164153804671,1.28851955583384,1.37191603085293,1.6196858319424,1.36616423469153,1.64418293503294,1.57989711610509,1.33625741016675,1.52311193046736,1.36607071267513,1.66589136020926,1.25889861490192,1.77718011405143,1.40225467106795,1.46426879373417,1.06900397298061,1.50071835746583,1.32965147694881,1.42903980491794,1.59047707840507
"NCOA1",-0.415134875537892,-0.797469609935223,-0.865257767771531,-0.632854186014272,-0.62197317492419,-0.725219152205935,-0.37945928152159,-1.9494639931728,-0.186160251770805,-0.66229416551432,-0.987704468191438,-0.333852660353432,-0.323490503509677,-0.254809748879692,-0.628459991306651,-1.35286319651488,-1.88772910581593,-1.73612969858564,-1.95898986761542,-1.77539820948059,-0.301920178993802,-0.85326201940871,-1.81797537393416,-1.90448233743145,-0.737214654949303,-0.569674625054391,-0.526912075726832,-0.366697633628622,-0.84208398419354,-0.50352759092919,-1.03963219918072,-1.58575847069887,-0.140169796418599,-1.93287541132849,-1.02480236204927,-1.79938761563978,-1.38536734185074,-0.715219277372524,-0.722805542483981,-1.07687329232581,-1.370366138519,-1.81778835080308,-1.01036753378595,-1.80306902699022,-1.83508538180163,-0.559160733494,-1.52828931313467,-1.82887547400339,-0.596373901038074,-1.60264652440928,-0.347639059276735,-1.39560616492786,-0.470187927891324,-1.19703961342146,-0.630381595457724,-1.8101617554171,-0.476065381556399,-0.680071266224978,-1.78615930721524,-0.642338710299545,-0.660948655650524
"NCOA2",-1.03051056725086,-1.17899002453227,-1.02133279145462,-1.21571621450609,-1.25691480037018,-1.07234298874719,-1.20184339606572,-1.10133703385999,-1.26760447639587,-1.50312525166575,-1.30148553900094,-1.47121292507497,-1.33128775091976,-1.47895406139428,-1.10388620571607,-1.0885033607144,-0.783648730379026,-0.795803002562914,-1.08119760138212,-1.0258594283637,-1.1039722342059,-1.41918573278161,-0.93343704668282,-1.28989091407006,-1.34217030559997,-1.26518140143762,-1.26963760816656,-1.2245326146394,-1.12758383937227,-1.12555801113497,-1.15988028978979,-0.879873709156335,-1.24235312987574,-1.27443461644141,-1.2435137267941,-1.26424274621083,-0.700839997689423,-1.38294882941745,-1.08887892963001,-1.19585503747804,-0.781902926454185,-1.17095760601704,-1.49167645777139,-0.737840432675975,-1.27893909041957,-1.09145259997958,-0.985441097180522,-1.13191267930263,-1.47496904326027,-1.03842837764298,-1.3988404218219,-0.622919006215979,-1.19550314680723,-0.46233365762396,-1.34117042132645,-0.98794898830857,-1.70441761393098,-1.19611458870273,-1.30053290106368,-1.150794779053,-1.34664977364688
"NCOA3",0.397498885217845,0.201631481232032,0.669968153098048,0.638331456969026,0.305921199187753,0.410932560994523,0.265024139093471,0.783760002359727,0.225110120087974,0.139657298549337,0.310213158249012,0.137512629311164,-0.0530044782906039,0.231505784791996,0.830592926839835,0.986449161546318,1.15371604916505,0.76288070135231,0.640442891582274,0.581767200015074,0.234105356847769,0.319825649506036,0.633898143889892,0.537002731913095,0.420275053531816,0.367044239347791,0.72543040921555,0.771199325916505,0.65573718053095,0.59767101452381,0.71692583743943,0.652480185266401,0.988079984568431,0.798350177088083,0.524990173601742,0.713276791013979,1.00674011421246,0.633155818679871,0.609291284810187,0.703844670908631,1.19828555270844,0.694381281678375,0.0190371398910118,0.423741281757326,0.723348570526393,0.741662613400615,1.11794503177992,0.660938496747863,-0.226711613516768,1.01593158895188,0.0170290086580734,1.23223390291472,0.548602076270072,1.52055490049164,0.251439382901829,0.954254371381573,0.187354224022543,0.689159266134156,0.706726079652835,0.278084607066559,0.511458122829201
"NCOR1",0.34963620512848,0.376802708449777,0.661387279228015,1.01844838532135,0.592476031760178,0.58677595563914,0.576113846938248,0.408640251101352,0.858055312941723,0.522996301096311,0.388000131921544,0.30273635227774,0.657607746323933,0.482339200841971,0.644395445223072,-0.0515529596225596,0.566846964543463,0.205546414462096,0.0793577093731077,-0.12796366267391,0.205571659532655,0.230204361580348,0.576965090176393,0.249247118544516,0.204123537059568,0.681553946297655,0.622053858678283,0.228993298216176,0.232505276472165,0.566985904170281,0.443015641004635,0.0635536831596832,0.131016345410426,0.430178500831152,0.607447066825173,0.101768957714842,0.32172526254658,0.671732512135554,0.155056946698917,0.758739227012915,0.370615437148766,0.103971317909991,0.448787588623934,0.152240134614829,0.178599532892944,0.519676056207012,0.751181406009241,-0.142338897087647,0.0787174064985021,0.2260459296343,0.454344117416422,0.86696119656233,0.172649544753212,0.657770238550232,0.292583252547329,0.464857709143241,0.221965924839555,0.372712094445121,0.365773548353406,0.116716527130704,0.334992213001862
"NCOR2",-0.70086241620281,-1.06186366542576,-0.492490792091425,-0.866166563457885,-0.759668763235315,-0.743680027773803,-0.589270610462294,-0.464036363226634,-0.789489094946249,-0.983212838604886,-0.547328648229893,-0.96620513404653,-1.058642282203,-0.795791385353661,-0.542759829839677,-0.232891788020377,-0.248874996611072,-0.653775760737053,-0.31613798515815,-0.148641058400714,-0.528029798742089,-0.837450433546908,-0.581735717206147,-0.671064760421705,-1.07947624930188,-0.461176938258203,-0.776132458005063,-0.47488175586089,-0.711087121016738,-0.348752192506098,-0.740601301366481,-0.448439333429815,-0.599307761796168,-0.648844201300396,-0.79378609461501,-0.78978429096665,-0.0752456623287933,-0.680157375890498,-0.783391874408361,-0.680747155183538,0.0162957015121052,-0.749071292298449,-0.899261811619788,-0.602553842921456,-0.582315690545298,-0.575693707167144,-0.160658154063342,-0.657537743995489,-1.1402615967956,-0.288920207724232,-1.01250747933169,0.159019800297141,-0.791386353365186,0.310622692020456,-0.95998458087934,-0.429845856711489,-1.05934500832667,-0.828540712400694,-0.804486968971137,-0.751773375163727,-0.613327360215702
"NEUROG2",0.194118207468771,0.286830869594038,0.317795329245066,0.344513586595041,0.136675561431135,0.139582634078362,0.248579881997156,0.12863313738163,0.145105826692675,0.107647715568125,0.217472209043105,0.0892544121672442,0.119341636209368,0.290465623897631,0.314007283693977,0.427735787763086,0.0557931135431278,0.197512755400796,0.170372558738497,0.152999231132087,0.112726607386278,-0.0704860316985129,0.399206067259001,0.367932380615389,0.0898323568261603,0.417496218400344,0.101608181906278,0.319144221433123,0.217792100945866,0.0892217701050867,0.257980934975709,0.286722803171057,0.0692379601491279,0.0877962417049033,0.393336276253749,0.372370006651909,0.465886412238577,0.263322075212762,0.331109681298986,0.288540871948465,0.194949583809372,0.162572882686361,0.204796626587574,0.405972044318848,0.25287504294294,0.091919984715925,0.069814738677266,0.34579727985553,0.167268063118587,0.166262035582722,0.250656355219124,0.168731723620165,0.265002326679993,0.246061024045086,0.405681749575145,0.265647226013088,0.0919025657990568,0.338809219270962,0.0463812008034002,0.236566599195492,0.355741287553981
